Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,age,make,model,mileage_new,engine_new,power_new,KM_Driven
Nissan Micra Diesel XV,Hyderabad,2011,123880,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5.0,,3.3,9,nissan,micra,23.08,1461.0,63.1,12
Honda Amaze S i-Vtech,Jaipur,2015,42000,Petrol,Manual,Second,18.0 kmpl,1198 CC,86.7 bhp,5.0,,4.3,5,honda,amaze,18.0,1198.0,86.7,4
Renault Duster 85PS Diesel RxL Option,Chennai,2012,79824,Diesel,Manual,First,19.87 kmpl,1461 CC,83.8 bhp,5.0,,5.25,8,renault,duster,19.87,1461.0,83.8,7
Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2015,75000,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,8.0,,11.75,5,toyota,innova,12.99,2494.0,100.6,7
Honda Amaze E i-Vtech,Ahmedabad,2014,72411,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,,4.25,6,honda,amaze,18.0,1198.0,86.7,7
Mercedes-Benz New C-Class C 250 CDI Elegance,Delhi,2012,63000,Diesel,Automatic,First,14.94 kmpl,2143 CC,204 bhp,5.0,,14.22,8,mercedes-benz,new,14.94,2143.0,204.0,6
Toyota Etios Liva G,Chennai,2015,53713,Petrol,Manual,First,17.71 kmpl,1197 CC,78.9 bhp,5.0,,4.2,5,toyota,etios,17.71,1197.0,78.9,5
Toyota Innova Crysta 2.8 GX AT 8S,Delhi,2017,18000,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,8.0,20.8 Lakh,18.25,3,toyota,innova,11.36,2755.0,171.5,1
Mercedes-Benz New C-Class 200 CDI Elegance,Bangalore,2013,51000,Diesel,Manual,First,15.8 kmpl,2148 CC,170 bhp,5.0,,18.5,7,mercedes-benz,new,15.8,2148.0,170.0,5
Maruti Swift VXI BSIII,Chennai,2008,86700,Petrol,Manual,Second,16.1 kmpl,1298 CC,88.2 bhp,5.0,,2.4,12,maruti,swift,16.1,1298.0,88.2,8
Maruti Baleno Alpha 1.3,Kolkata,2016,29000,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,,6.5,4,maruti,baleno,27.39,1248.0,74.0,2
Maruti Celerio VXI AT,Mumbai,2015,33000,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,3.99,5,maruti,celerio,23.1,998.0,67.04,3
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,64394,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,5.45,6,ford,ecosport,22.7,1498.0,89.84,6
Tata Manza Aura Quadrajet,Hyderabad,2010,76000,Diesel,Manual,First,18.8 kmpl,1248 CC,90 bhp,5.0,,2.7,10,tata,manza,18.8,1248.0,90.0,7
Honda Jazz 1.5 SV i DTEC,Mumbai,2016,48719,Diesel,Manual,First,27.3 kmpl,1498 CC,98.6 bhp,5.0,,6.25,4,honda,jazz,27.3,1498.0,98.6,4
Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,13.28,4,mahindra,xuv500,15.1,2179.0,140.0,5
Nissan Micra Diesel XV Premium,Hyderabad,2012,83000,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5.0,,3.7,8,nissan,micra,23.08,1461.0,63.1,8
Tata Manza Aura Plus Quadrajet BS IV,Hyderabad,2010,127510,Diesel,Manual,Second,19.0 kmpl,1248 CC,90 bhp,5.0,,1.4,10,tata,manza,19.0,1248.0,90.0,12
Maruti Swift VDI,Kolkata,2014,35010,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,3.5,6,maruti,swift,22.9,1248.0,74.0,3
Maruti Swift Dzire 1.2 Lxi BSIV,Jaipur,2012,75451,Petrol,Manual,First,17.5 kmpl,1197 CC,85.8 bhp,5.0,,3.78,8,maruti,swift,17.5,1197.0,85.8,7
Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,Diesel,Manual,First,19.09 kmpl,1405 CC,69.01 bhp,5.0,,2.7,5,tata,indigo,19.09,1405.0,69.01,8
Honda Amaze S i-Dtech,Kolkata,2013,38755,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.2,7,honda,amaze,25.8,1498.0,98.6,3
Maruti Swift VXI BSIV,Delhi,2016,30000,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,,5.0,4,maruti,swift,20.4,1197.0,81.8,3
Maruti Ertiga ZDI,Chennai,2012,40000,Diesel,Manual,First,20.77 kmpl,1248 CC,88.8 bhp,7.0,,7.0,8,maruti,ertiga,20.77,1248.0,88.8,4
Hyundai Grand i10 Era,Kolkata,2014,19500,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5.0,,2.85,6,hyundai,grand,18.9,1197.0,82.0,1
Nissan Micra Active XV,Ahmedabad,2016,41000,Petrol,Manual,First,19.69 kmpl,1198 CC,67.04 bhp,5.0,6.78 Lakh,4.25,4,nissan,micra,19.69,1198.0,67.04,4
Hyundai Grand i10 Asta Option,Bangalore,2014,30000,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5.0,,4.9,6,hyundai,grand,18.9,1197.0,82.0,3
Jeep Compass 2.0 Sport,Hyderabad,2017,37000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5.0,19.91 Lakh,16.9,3,jeep,compass,17.1,1956.0,170.0,3
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2014,62000,Diesel,Manual,Second,22.07 kmpl,1199 CC,73.9 bhp,5.0,,4.25,6,volkswagen,polo,22.07,1199.0,73.9,6
Honda Amaze S AT i-Vtech,Pune,2015,42023,Petrol,Automatic,First,15.5 kmpl,1198 CC,86.7 bhp,5.0,,4.34,5,honda,amaze,15.5,1198.0,86.7,4
BMW X3 xDrive20d Advantage Edition,Kolkata,2012,51001,Diesel,Automatic,First,16.09 kmpl,1995 CC,184 bhp,5.0,,17.0,8,bmw,x3,16.09,1995.0,184.0,5
Honda City V AT,Kochi,2014,46728,Petrol,Automatic,First,15.6 kmpl,1497 CC,116.3 bhp,5.0,,6.15,6,honda,city,15.6,1497.0,116.3,4
Mahindra Ssangyong Rexton RX5,Kochi,2014,58995,Diesel,Manual,First,12.83 kmpl,2696 CC,162 bhp,7.0,,9.25,6,mahindra,ssangyong,12.83,2696.0,162.0,5
Maruti Swift Dzire LDI,Delhi,2015,37857,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,5.0,,4.85,5,maruti,swift,26.59,1248.0,74.0,3
Maruti Swift VDI BSIV,Jaipur,2014,71000,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,,4.8,6,maruti,swift,25.2,1248.0,74.0,7
Honda Brio S Option MT,Pune,2012,49024,Petrol,Manual,First,18.4 kmpl,1198 CC,86.8 bhp,5.0,,2.3,8,honda,brio,18.4,1198.0,86.8,4
Hyundai Grand i10 Sportz,Mumbai,2016,10770,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,4.75,4,hyundai,grand,18.9,1197.0,82.0,1
Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,Diesel,Manual,First,22.95 kmpl,1248 CC,74 bhp,5.0,8.93 Lakh,5.0,3,tata,zest,22.95,1248.0,74.0,7
Hyundai EON Era Plus,Jaipur,2015,91000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.5,5,hyundai,eon,21.1,814.0,55.2,9
Hyundai i20 1.2 Spotz,Mumbai,2017,14000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.95,3,hyundai,i20,18.6,1197.0,81.83,1
Volvo S60 D4 KINETIC,Delhi,2014,48000,Diesel,Automatic,Second,9.0 kmpl,1984 CC,181 bhp,5.0,,16.0,6,volvo,s60,9.0,1984.0,181.0,4
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,75136,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,6.15,6,ford,ecosport,22.7,1498.0,89.84,7
Maruti Ritz VXI,Hyderabad,2014,32500,Petrol,Manual,Second,21.1 kmpl,1197 CC,85.80 bhp,5.0,,4.05,6,maruti,ritz,21.1,1197.0,85.8,3
Hyundai i20 1.4 CRDi Magna,Hyderabad,2010,94500,Diesel,Manual,Second,21.9 kmpl,1396 CC,90 bhp,5.0,,3.1,10,hyundai,i20,21.9,1396.0,90.0,9
Maruti Dzire VXI,Hyderabad,2013,34900,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,7.97 Lakh,5.49,7,maruti,dzire,22.0,1197.0,81.8,3
Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,Diesel,Manual,First,17.8 kmpl,1248 CC,75 bhp,5.0,,5.7,5,maruti,swift,17.8,1248.0,75.0,5
Honda Brio S MT,Kolkata,2014,35000,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5.0,,2.85,6,honda,brio,19.4,1198.0,86.8,3
Chevrolet Beat LS,Bangalore,2012,37000,Petrol,Manual,Second,18.6 kmpl,1199 CC,79.4 bhp,5.0,,2.35,8,chevrolet,beat,18.6,1199.0,79.4,3
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32807,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5.0,,14.76,2,hyundai,creta,13.0,1591.0,121.3,3
Honda City ZX GXi,Pune,2008,119000,Petrol,Manual,Second,17.7 kmpl,1497 CC,78 bhp,5.0,,2.25,12,honda,city,17.7,1497.0,78.0,11
Maruti Ritz LXi,Mumbai,2016,12000,Petrol,Manual,First,18.5 kmpl,1197 CC,85.80 bhp,5.0,,3.65,4,maruti,ritz,18.5,1197.0,85.8,1
Ford EcoSport 1.5 TDCi Trend,Delhi,2016,46727,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,7.25,4,ford,ecosport,22.77,1498.0,98.59,4
BMW 3 Series 320d,Hyderabad,2010,73336,Diesel,Automatic,First,13.2 kmpl,1995 CC,170 bhp,5.0,,10.69,10,bmw,3,13.2,1995.0,170.0,7
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9000,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,5.0,,5.5,6,hyundai,verna,17.01,1591.0,121.3,0
Maruti Wagon R LXI,Mumbai,2014,25422,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.04 Lakh,3.25,6,maruti,wagon,22.5,998.0,67.04,2
Maruti Ertiga VDI,Mumbai,2018,14000,Diesel,Manual,First,25.47 kmpl,1248 CC,88.50 bhp,7.0,11.66 Lakh,9.25,2,maruti,ertiga,25.47,1248.0,88.5,1
Maruti Alto LXi BSIII,Hyderabad,2008,66000,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5.0,,1.7,12,maruti,alto,19.7,796.0,46.3,6
Maruti A-Star Vxi,Kochi,2010,55324,Petrol,Manual,First,19.0 kmpl,998 CC,66.1 bhp,5.0,,2.87,10,maruti,a-star,19.0,998.0,66.1,5
BMW X5 3.0d,Bangalore,2009,90000,Diesel,Automatic,First,11.0 kmpl,2993 CC,235 bhp,5.0,,17.75,11,bmw,x5,11.0,2993.0,235.0,9
Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,5.0,7.35 Lakh,4.5,3,mahindra,kuv,18.15,1198.0,82.0,4
Hyundai i10 Magna AT,Bangalore,2008,58483,Petrol,Automatic,Second,19.2 kmpl,1197 CC,80 bhp,5.0,,2.95,12,hyundai,i10,19.2,1197.0,80.0,5
Honda Civic 2006-2010 1.8 S AT,Pune,2007,93000,Petrol,Automatic,Second,12.9 kmpl,1799 CC,130 bhp,5.0,,2.6,13,honda,civic,12.9,1799.0,130.0,9
Hyundai i10 Sportz 1.2,Hyderabad,2010,50000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.0,10,hyundai,i10,20.36,1197.0,78.9,5
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Ahmedabad,2014,78616,Diesel,Automatic,Second,14.84 kmpl,2143 CC,170 bhp,5.0,,15.5,6,mercedes-benz,new,14.84,2143.0,170.0,7
Toyota Etios G,Pune,2011,37000,Petrol,Manual,First,17.6 kmpl,1496 CC,88.73 bhp,5.0,,2.8,9,toyota,etios,17.6,1496.0,88.73,3
Honda City 1.5 E MT,Kolkata,2010,54801,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,2.5,10,honda,city,17.0,1497.0,118.0,5
Maruti Swift Dzire VDI,Bangalore,2014,29000,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5.0,,5.75,6,maruti,swift,23.4,1248.0,74.0,2
Maruti Swift VXI,Pune,2010,68000,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,6.99 Lakh,2.8,10,maruti,swift,22.0,1197.0,81.8,6
Hyundai Verna 1.6 EX VTVT,Kolkata,2014,58000,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5.0,,4.59,6,hyundai,verna,17.01,1591.0,121.3,5
Maruti Ritz VDi,Pune,2012,64290,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,3.65,8,maruti,ritz,23.2,1248.0,73.94,6
Jeep Compass 2.0 Limited,Pune,2018,16039,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5.0,23.89 Lakh,18.5,2,jeep,compass,17.1,1956.0,170.0,1
Hyundai i20 Asta Option 1.2,Hyderabad,2017,19860,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.95,3,hyundai,i20,18.6,1197.0,81.83,1
Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,Diesel,Manual,First,13.93 kmpl,2179 CC,138 bhp,7.0,,3.75,8,tata,new,13.93,2179.0,138.0,7
Maruti Swift Dzire LDi,Jaipur,2008,78000,Diesel,Manual,Second,19.3 kmpl,1248 CC,73.9 bhp,5.0,,2.3,12,maruti,swift,19.3,1248.0,73.9,7
Tata Indigo eCS eLS BS IV,Kolkata,2016,78000,Diesel,Manual,First,25.0 kmpl,1396 CC,69.01 bhp,5.0,,2.3,4,tata,indigo,25.0,1396.0,69.01,7
Maruti Swift LDI,Hyderabad,2016,52000,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,7.27 Lakh,5.95,4,maruti,swift,28.4,1248.0,74.0,5
Maruti Celerio VXI AT,Kolkata,2016,30000,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,3.49,4,maruti,celerio,23.1,998.0,67.04,3
Volkswagen Polo 1.2 MPI Highline,Coimbatore,2015,29651,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5.0,,6.43,5,volkswagen,polo,16.47,1198.0,74.0,2
Tata Safari DICOR 2.2 LX 4x2,Bangalore,2011,80000,Diesel,Manual,First,13.93 kmpl,2179 CC,138.03 bhp,7.0,,4.5,9,tata,safari,13.93,2179.0,138.03,8
Ford Figo Petrol Titanium,Kolkata,2015,21400,Petrol,Manual,First,15.6 kmpl,1196 CC,70 bhp,5.0,,4.0,5,ford,figo,15.6,1196.0,70.0,2
Honda City i DTEC V,Ahmedabad,2015,77000,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,6.98,5,honda,city,26.0,1498.0,98.6,7
Hyundai Tucson CRDi,Delhi,2006,80000,Diesel,Manual,Second,12.6 kmpl,1991 CC,112 bhp,7.0,,1.75,14,hyundai,tucson,12.6,1991.0,112.0,8
Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2013,81755,Diesel,Manual,First,20.0 kmpl,1968 CC,108.5 bhp,5.0,,4.75,7,skoda,laura,20.0,1968.0,108.5,8
Hyundai Verna 1.6 SX,Hyderabad,2014,39791,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,7.49,6,hyundai,verna,22.32,1582.0,126.32,3
Mahindra XUV500 W6 2WD,Hyderabad,2015,113000,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,10.85,5,mahindra,xuv500,15.1,2179.0,140.0,11
Renault KWID RXT,Mumbai,2017,24000,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,,3.5,3,renault,kwid,25.17,799.0,53.3,2
Hyundai i20 Asta 1.2,Bangalore,2015,39000,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.3,5,hyundai,i20,18.6,1197.0,81.83,3
Honda City V AT,Bangalore,2012,37000,Petrol,Automatic,First,15.6 kmpl,1497 CC,116.3 bhp,5.0,,6.75,8,honda,city,15.6,1497.0,116.3,3
Skoda Superb Elegance 1.8 TSI AT,Kochi,2016,61648,Petrol,Automatic,First,13.7 kmpl,1798 CC,157.75 bhp,5.0,,14.23,4,skoda,superb,13.7,1798.0,157.75,6
BMW 3 Series 320d Sport,Mumbai,2012,37000,Diesel,Automatic,Third,22.69 kmpl,1995 CC,190 bhp,5.0,,15.0,8,bmw,3,22.69,1995.0,190.0,3
Maruti Ritz LDi,Jaipur,2013,65000,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,3.75,7,maruti,ritz,23.2,1248.0,73.94,6
Maruti Swift Lxi BSIII,Mumbai,2009,53001,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5.0,,1.95,11,maruti,swift,16.1,1298.0,88.2,5
Tata Tigor 1.2 Revotron XT,Mumbai,2018,22345,Petrol,Manual,First,20.3 kmpl,1199 CC,84 bhp,5.0,,4.95,2,tata,tigor,20.3,1199.0,84.0,2
Honda City i VTEC CVT VX,Delhi,2015,50000,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,,8.25,5,honda,city,18.0,1497.0,117.3,5
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,93000,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,5.0,,17.5,10,mercedes-benz,e-class,14.21,2143.0,203.0,9
Maruti Swift VDI,Kochi,2015,53500,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,7.88 Lakh,5.36,5,maruti,swift,28.4,1248.0,74.0,5
Maruti Ertiga VXI,Delhi,2014,17585,Petrol,Manual,First,16.02 kmpl,1373 CC,93.7 bhp,7.0,,6.35,6,maruti,ertiga,16.02,1373.0,93.7,1
Hyundai Verna 1.6 VTVT,Kolkata,2011,36226,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5.0,,2.95,9,hyundai,verna,17.01,1591.0,121.3,3
Hyundai i10 Magna 1.2,Kochi,2017,49045,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,4.07,3,hyundai,i10,20.36,1197.0,78.9,4
Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,45000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,2.99,8,volkswagen,polo,22.07,1199.0,73.9,4
Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,,7.9,3,maruti,vitara,24.3,1248.0,88.5,4
Renault Duster 85PS Diesel RxL,Mumbai,2016,36600,Diesel,Manual,First,19.87 kmpl,1461 CC,83.8 bhp,5.0,,7.49,4,renault,duster,19.87,1461.0,83.8,3
Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,2009,117000,Diesel,Manual,First,18.0 kmpl,1248 CC,75 bhp,5.0,,1.1,11,tata,indica,18.0,1248.0,75.0,11
Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5.0,8.84 Lakh,3.5,4,hyundai,xcent,25.4,1186.0,73.97,5
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5.0,,6.1,6,hyundai,verna,17.01,1591.0,121.3,1
Ford Figo Petrol ZXI,Bangalore,2010,102016,Petrol,Manual,First,15.6 kmpl,1196 CC,70 bhp,5.0,,2.25,10,ford,figo,15.6,1196.0,70.0,10
Maruti Swift VDI Optional,Chennai,2016,38000,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,,5.95,4,maruti,swift,25.2,1248.0,74.0,3
Renault Pulse RxL,Hyderabad,2013,71491,Diesel,Manual,First,23.08 kmpl,1461 CC,63.12 bhp,5.0,,4.95,7,renault,pulse,23.08,1461.0,63.12,7
Volkswagen Polo 1.2 MPI Highline,Bangalore,2015,46354,Petrol,Manual,Second,16.47 kmpl,1198 CC,74 bhp,5.0,,5.49,5,volkswagen,polo,16.47,1198.0,74.0,4
BMW 3 Series 320d Luxury Line,Delhi,2019,87000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,52.46 Lakh,6.67,1,bmw,3,22.69,1995.0,190.0,8
Skoda Rapid 1.6 MPI Active,Ahmedabad,2015,20765,Petrol,Manual,First,15.0 kmpl,1598 CC,103.52 bhp,5.0,,6.25,5,skoda,rapid,15.0,1598.0,103.52,2
Maruti Ciaz VDi Plus,Jaipur,2016,84085,Diesel,Manual,First,26.21 kmpl,1248 CC,88.5 bhp,5.0,,6.9,4,maruti,ciaz,26.21,1248.0,88.5,8
Honda City i DTEC VX,Kolkata,2014,55000,Diesel,Manual,First,25.1 kmpl,1498 CC,98.6 bhp,5.0,,5.99,6,honda,city,25.1,1498.0,98.6,5
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,2010,73000,Petrol,Automatic,First,10.93 kmpl,3498 CC,272 bhp,5.0,,10.4,10,mercedes-benz,e-class,10.93,3498.0,272.0,7
Mahindra Xylo H4,Coimbatore,2016,93166,Diesel,Manual,Second,14.02 kmpl,2179 CC,118.3 bhp,7.0,11.67 Lakh,5.85,4,mahindra,xylo,14.02,2179.0,118.3,9
Honda City 1.5 EXI AT,Kochi,2006,99583,Petrol,Automatic,Third,12.0 kmpl,1493 CC,100 bhp,5.0,,2.21,14,honda,city,12.0,1493.0,100.0,9
Maruti SX4 ZXI MT BSIV,Mumbai,2010,72000,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5.0,,2.4,10,maruti,sx4,15.5,1586.0,103.3,7
Toyota Corolla Altis G,Pune,2009,70000,Petrol,Manual,Third,14.53 kmpl,1798 CC,138.1 bhp,5.0,,3.0,11,toyota,corolla,14.53,1798.0,138.1,7
Volkswagen Vento Petrol Highline AT,Pune,2012,61000,Petrol,Automatic,Second,14.4 kmpl,1598 CC,103.6 bhp,5.0,,3.75,8,volkswagen,vento,14.4,1598.0,103.6,6
Hyundai EON Era Plus,Pune,2015,66510,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.95,5,hyundai,eon,21.1,814.0,55.2,6
Skoda Laura Ambition 2.0 TDI CR MT,Hyderabad,2011,84062,Diesel,Manual,First,20.0 kmpl,1968 CC,108.5 bhp,5.0,,5.8,9,skoda,laura,20.0,1968.0,108.5,8
Maruti Swift VDI,Hyderabad,2012,80799,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,4.9,8,maruti,swift,22.9,1248.0,74.0,8
Toyota Corolla Altis 1.8 VL CVT,Kolkata,2018,5000,Petrol,Automatic,First,14.28 kmpl,1798 CC,138.03 bhp,5.0,22.37 Lakh,16.95,2,toyota,corolla,14.28,1798.0,138.03,0
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,92000,Diesel,Manual,First,12.99 kmpl,2494 CC,100 bhp,8.0,,12.5,7,toyota,innova,12.99,2494.0,100.0,9
Tata Tiago Wizz 1.05 Revotorq,Hyderabad,2017,53000,Diesel,Manual,First,27.28 kmpl,1047 CC,69 bhp,5.0,,5.0,3,tata,tiago,27.28,1047.0,69.0,5
Skoda Rapid 1.6 MPI Ambition,Mumbai,2015,39822,Petrol,Manual,First,15.41 kmpl,1598 CC,103.52 bhp,5.0,12.02 Lakh,4.68,5,skoda,rapid,15.41,1598.0,103.52,3
Renault KWID RXL,Kochi,2017,24214,Petrol,Manual,Second,25.17 kmpl,799 CC,53.3 bhp,5.0,3.95 Lakh,3.46,3,renault,kwid,25.17,799.0,53.3,2
Hyundai i20 1.4 Asta CRDi with AVN,Pune,2012,75000,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5.0,,4.0,8,hyundai,i20,23.0,1396.0,90.0,7
Skoda Laura Ambiente,Chennai,2012,77216,Diesel,Manual,Second,17.5 kmpl,1896 CC,106 bhp,5.0,,4.5,8,skoda,laura,17.5,1896.0,106.0,7
Toyota Corolla Altis Diesel D4DG,Kochi,2013,74290,Diesel,Manual,First,21.43 kmpl,1364 CC,87.2 bhp,5.0,,5.87,7,toyota,corolla,21.43,1364.0,87.2,7
Mahindra Scorpio S8 8 Seater,Delhi,2015,61000,Diesel,Manual,First,15.4 kmpl,2179 CC,120 bhp,8.0,,9.5,5,mahindra,scorpio,15.4,2179.0,120.0,6
Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,74041,Diesel,Manual,First,18.2 kmpl,1248 CC,73.8 bhp,8.0,,3.88,6,chevrolet,enjoy,18.2,1248.0,73.8,7
BMW 3 Series 320d,Coimbatore,2013,85846,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,48.79 Lakh,13.08,7,bmw,3,22.69,1995.0,190.0,8
Nissan Sunny 2011-2014 Diesel XV,Delhi,2012,52000,Diesel,Manual,First,21.64 kmpl,1461 CC,84.8 bhp,5.0,,3.5,8,nissan,sunny,21.64,1461.0,84.8,5
Honda Accord 2.4 MT,Mumbai,2010,47000,Petrol,Manual,Second,12.8 kmpl,2354 CC,177.6 bhp,5.0,,3.5,10,honda,accord,12.8,2354.0,177.6,4
Hyundai Verna CRDi,Bangalore,2010,72010,Diesel,Manual,First,16.8 kmpl,1493 CC,110 bhp,5.0,,4.45,10,hyundai,verna,16.8,1493.0,110.0,7
Maruti Omni E MPI STD BS IV,Jaipur,2015,15000,Petrol,Manual,First,16.8 kmpl,796 CC,34.2 bhp,8.0,,2.35,5,maruti,omni,16.8,796.0,34.2,1
Ford Fiesta 1.4 ZXi Leather,Chennai,2007,75000,Petrol,Manual,Second,16.6 kmpl,1388 CC,68 bhp,5.0,,2.0,13,ford,fiesta,16.6,1388.0,68.0,7
Hyundai i20 1.4 Asta,Mumbai,2015,57000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,6.35,5,hyundai,i20,22.54,1396.0,88.73,5
Ford EcoSport 1.5 TDCi Trend Plus,Chennai,2016,20000,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,7.9,4,ford,ecosport,22.77,1498.0,98.59,2
Hyundai i20 1.2 Magna,Mumbai,2011,52359,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5.0,,3.25,9,hyundai,i20,18.5,1197.0,80.0,5
Honda City i VTEC V,Delhi,2016,17000,Petrol,Manual,Second,17.8 kmpl,1497 CC,117.3 bhp,5.0,,8.25,4,honda,city,17.8,1497.0,117.3,1
Nissan Micra Diesel XV,Kolkata,2011,39002,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5.0,,2.85,9,nissan,micra,23.08,1461.0,63.1,3
